0.000000	0.000000	1.000000	u	u	1000.000000	1010.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	10.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	11.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	11.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	12.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	14.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	18.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	18.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	31.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	37.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	37.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	43.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	43.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	44.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	50.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	50.000000	0	0	1
0.000000	0.000000	1.000000	u	u	u	58.000000	0	0	1
0.000000	0.000000	1.000000	u	u	100045.000000	100063.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1001.000000	1030.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1002.000000	1022.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10044.000000	10064.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10046.000000	10064.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1005.000000	1017.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10058.000000	10076.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10067.000000	10108.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10094.000000	10117.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10097.000000	10115.000000	0	0	1
0.000000	0.000000	1.000000	u	u	101070.000000	101092.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1012.000000	1040.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10121.000000	10133.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10126.000000	10156.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1013.000000	1046.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1015.000000	1025.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1019.000000	1034.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10194.000000	10211.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10203.000000	10224.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10215.000000	10233.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1022.000000	1056.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1024.000000	1040.000000	0	0	1
0.000000	0.000000	1.000000	u	u	102434.000000	102476.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10254.000000	10266.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1027.000000	1049.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1028.000000	1040.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10288.000000	10312.000000	0	0	1
0.000000	0.000000	1.000000	u	u	102888.000000	102957.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1029.000000	1046.000000	0	0	1
0.000000	0.000000	1.000000	u	u	102914.000000	102994.000000	0	0	1
0.000000	0.000000	1.000000	u	u	102956.000000	103026.000000	0	0	1
0.000000	0.000000	1.000000	u	u	103.000000	113.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1031.000000	1054.000000	0	0	1
0.000000	0.000000	1.000000	u	u	103144.000000	103162.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1034.000000	1057.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1035.000000	1061.000000	0	0	1
0.000000	0.000000	1.000000	u	u	103614.000000	103635.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1037.000000	1049.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1037.000000	1049.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1037.000000	1054.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10411.000000	10431.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10433.000000	10457.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10437.000000	10461.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10453.000000	10470.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10460.000000	10482.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10471.000000	10540.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10475.000000	10495.000000	0	0	1
0.000000	0.000000	1.000000	u	u	104894.000000	104931.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1052.000000	1071.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1052.000000	1074.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10530.000000	10562.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1053.000000	1066.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1057.000000	1075.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10577.000000	10609.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10579.000000	10611.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1061.000000	1085.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10612.000000	10634.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1062.000000	1084.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1064.000000	1079.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1064.000000	1093.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10648.000000	10687.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10650.000000	10668.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1065.000000	1078.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1067.000000	1087.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10678.000000	10706.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1068.000000	1084.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1068.000000	1085.000000	0	0	1
0.000000	0.000000	1.000000	u	u	107.000000	118.000000	0	0	1
0.000000	0.000000	1.000000	u	u	107207.000000	107228.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10737.000000	10755.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10757.000000	10785.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10760.000000	10810.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1076.000000	1088.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1077.000000	1092.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1077.000000	1101.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1078.000000	1090.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1079.000000	1093.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1080.000000	1098.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1081.000000	1114.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10811.000000	10823.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1082.000000	1091.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10828.000000	10846.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1088.000000	1106.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10882.000000	10903.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10894.000000	10912.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10894.000000	10918.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10910.000000	10931.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10958.000000	10968.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1096.000000	1120.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1097.000000	1110.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1098.000000	1114.000000	0	0	1
0.000000	0.000000	1.000000	u	u	10988.000000	11008.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1100.000000	1114.000000	0	0	1
0.000000	0.000000	1.000000	u	u	1100.000000	1115.000000	0	0	1
